ID,r2
45413.0,0.11858632661579452
52218.0,0.8816652516492182
57307.0,0.05580564152874448
59517.0,0.5009925409646755
67202.0,0.7727299232970086
70522.0,0.2227478774940148
84103.0,0.12631871960877708
85457.0,0.21821435075266066
88988.0,0.15682730006150922
92163.0,0.11112094093653306
94177.0,0.17024978076330038
94734.0,0.2779053588417101
95763.0,0.7080032687048535
102852.0,0.6398762144251706
111715.0,0.03307930777750412
126362.0,0.0034314808665435945
126947.0,0.6390248510963715
131475.0,0.8820994051032156
134240.0,0.023012873332651264
139364.0,0.9275041205448143
139852.0,0.4878682061367462
142448.0,0.11648394853891188
142991.0,0.13895598786299218
147734.0,0.2070501457795967
150068.0,0.09943747242082818
153304.0,0.9597443890534658
153824.0,0.9064128774574232
155961.0,0.03357246793012183
156168.0,0.002277948343050632
156805.0,0.4526068348424804
158415.0,0.9445105138356118
159766.0,0.8618002054486411
160541.0,0.02630654235161977
160816.0,0.21326882857866047
161447.0,0.04128537069512837
163362.0,0.5243188949776665
164277.0,0.14492197536730905
165399.0,0.8440784830795075
165462.0,0.6061537227746104
165975.0,0.006439265589512572
165964.0,0.0004619777090637138
167627.0,0.05622259331005807
172157.0,0.13778719267796616
173430.0,0.939436392542063
174087.0,0.1710337095068585
175445.0,0.5870593389655443
178548.0,0.024889309844363744
179134.0,0.437991427826062
179140.0,0.17323768169775386
181417.0,0.8696293814994146
184820.0,0.11856139218882837
185066.0,0.40128329984237077
189010.0,0.5721006507714227
189371.0,0.16106741714112935
191615.0,0.5235176378708174
191514.0,0.21247879274093914
192910.0,0.9441682663250357
193144.0,0.5276705894074959
197397.0,8.250444610612168e-05
198105.0,0.011136480632927326
198786.0,0.9650866705378105
199863.0,0.04286655182966119
200964.0,0.0002447813806572795
203860.0,0.16927700740005833
204721.0,0.0003455763196727862
211603.0,0.00036359524741650084
212368.0,0.869308963717128
213264.0,0.17358886891880226
213863.0,0.01317244002854009
215385.0,0.1497661401160643
216271.0,0.9410260443109113
217227.0,0.9735857648431105
217820.0,0.20302843515792124
219587.0,0.15139366282893332
222520.0,0.8054375392023436
224320.0,0.2592950753895024
225280.0,0.9630387761478298
226576.0,0.9113131655506852
226553.0,0.060932486949886754
226624.0,0.038396892913136596
228679.0,0.1300721779710782
229514.0,0.6200992213019524
229920.0,0.32094353296292094
230179.0,0.005468330709544879
230729.0,0.5126320619163889
233276.0,0.9466121533972643
238731.0,0.04714675367691815
239391.0,0.025559241100297753
239500.0,0.04331322719973974
240692.0,0.953055323022398
240559.0,0.7266688159350334
242124.0,0.04890187974295825
242982.0,0.872600813396046
243910.0,0.07501733838640572
244385.0,0.8408289637172108
246302.0,0.9341373663411751
249389.0,0.2871554892310543
250376.0,0.15850067281502034
250635.0,0.5320487434535025
5000204.0,0.971924649851319
255369.0,0.5758345453505582
255760.0,0.4103898051023474
256487.0,0.40707585301683996
258804.0,0.7501423696281856
259361.0,0.6621373940061015
259549.0,0.1842372627210138
260871.0,0.025916634920858016
261474.0,0.041694536195199854
263713.0,0.39442534730856793
264636.0,0.9825288239281476
274463.0,0.18552192149312524
276979.0,0.9722572453333688
280856.0,0.5721736117034698
286494.0,0.2527119483905165
286414.0,0.7825233172528246
286498.0,0.019211650647975656
287809.0,0.6546594045183445
289308.0,0.9091029061644074
290178.0,0.9448026517307413
290303.0,0.6597133431323188
290250.0,0.03903669410402278
290499.0,0.9717513257003133
291719.0,0.2138942098411709
291834.0,0.19457841293521871
292314.0,0.9551794770387404
292391.0,0.016481851166166114
293146.0,0.39643224382762465
295089.0,0.014612678345779336
5000332.0,6.34234016106236e-05
299194.0,0.0011357224892014524
299261.0,0.7774762794600804
300354.0,0.8296987918114339
301155.0,0.9764176475006902
302004.0,0.00300169631475417
302768.0,0.08817070079096057
304111.0,0.029855182937381937
308189.0,0.02692913960860596
309080.0,0.021928022167035155
309138.0,0.2709036546171206
309143.0,0.08614409472436636
311588.0,0.9436461709638543
311882.0,0.01637912182604569
313979.0,0.957170115095147
317480.0,0.7543724474407727
318508.0,0.7867032343106163
319051.0,0.8130641757466665
319574.0,0.032248932275410154
321396.0,0.31757666332069134
323295.0,0.307802545048969
323387.0,0.00196403873612793
323846.0,0.0250744134598272
324595.0,0.8204107475958804
324520.0,0.4123644616829298
325771.0,0.3710175279526546
326545.0,0.25908612496571426
326808.0,0.052468876104252694
330958.0,0.7885615191748382
331272.0,0.34741472877929336
331830.0,0.4974337519045499
334422.0,0.6200977884120669
335622.0,0.0030977185274566788
335792.0,0.018920044626270036
335798.0,0.9666179723131293
337054.0,0.4956460837300407
338048.0,0.9908004375148296
340191.0,0.4034449748222315
340968.0,0.15350026514692927
341341.0,0.1619434665333505
343222.0,0.029661668920519517
343360.0,0.007304955680290142
343994.0,0.8521563798826219
344275.0,0.804861451881902
345084.0,0.937163466208434
345235.0,0.09947236690134008
345758.0,0.026663577491298676
346779.0,0.005202678749728395
347170.0,0.5872697433392444
347265.0,0.9764447329165599
5000548.0,0.5433278455217486
349489.0,0.2948146421885556
349844.0,0.417543661366555
350482.0,0.11610908112085645
350804.0,0.015097771909390503
351285.0,0.5799042546304322
351606.0,0.0018094516909933072
351561.0,6.449255418627455e-05
351501.0,0.9001588092627456
352763.0,0.5996482554119714
352884.0,0.3912569578171978
354577.0,0.7926734801873001
354757.0,0.5321508160221399
354771.0,0.29148203656177374
357131.0,0.9929234847337137
358989.0,0.2169184574658277
360190.0,0.932485707228813
360824.0,0.46617670631037805
361027.0,0.963917401898407
361611.0,0.5697237688013588
363463.0,0.9463773954770467
363623.0,0.9906973298759406
367343.0,0.9513140291776095
369115.0,0.008850410746033691
370072.0,0.16016356122017286
370734.0,0.05032404145990301
370807.0,0.6901913406406367
370809.0,0.07001170949933525
371145.0,0.20140944812408784
371410.0,0.5861992138570973
374525.0,0.6747648008920478
374764.0,0.0051412104108787505
374863.0,0.3525147694621035
376157.0,0.06241353608302705
376363.0,0.07786523717486442
376809.0,0.09659781020626576
377150.0,0.06328424154085364
378551.0,0.6840169324444849
378786.0,0.536035979674671
379048.0,0.16866948391310915
379149.0,0.00173315820146276
380048.0,0.048871890376330177
380031.0,0.02017168348231933
380405.0,0.3023550364782602
381677.0,0.0021746548700372296
382533.0,0.012372246564016833
382776.0,0.021340876282856792
383414.0,0.6672731059474158
384620.0,0.7058866571568808
385309.0,0.6173869981736773
386901.0,0.00029915589181256906
387762.0,0.0007272771472978493
388994.0,0.8172809353467704
389920.0,0.24635283431978744
392081.0,0.9392840704910985
392869.0,0.8191323230759707
392978.0,0.09646924550485571
393262.0,0.48397476269222334
396379.0,0.0011218244323343116
397451.0,0.04727718238143313
397730.0,0.5122462722636786
398522.0,0.12375569857626086
398578.0,0.14766310130029434
5000744.0,0.9724075848140038
399437.0,0.4182677092547264
401466.0,0.8331452013769969
401942.0,0.6053966170061431
403317.0,0.31881757968320473
406677.0,0.27984578740039034
408111.0,0.4850791717509772
5000780.0,0.9807691591398598
408914.0,0.0009592186799464461
408919.0,0.9407160640798465
409889.0,0.22197321174245924
410162.0,0.49779069394925
410329.0,0.9675377511700707
5000806.0,0.34124517356698036
413653.0,0.48398279704255165
413924.0,0.07780944024332258
413848.0,0.0012296928593249293
415063.0,0.1040507162903543
416155.0,0.004126455493108318
416278.0,0.5214436616009792
416229.0,0.35918746773994853
416558.0,0.8957185279533387
416772.0,0.4536706673141494
417772.0,0.5559192383600301
418181.0,0.95631763980687
418955.0,0.9509643718998653
419117.0,0.39318750591849366
419493.0,0.31059746783750425
421330.0,0.05577729553379498
422569.0,0.05494191605988122
423773.0,0.46738106435535487
424332.0,0.000141148909732114
426015.0,0.26325621496422286
426785.0,0.43883913491479615
427542.0,0.6118531167836232
429352.0,0.5379577729503191
429721.0,0.2766417685494165
429708.0,0.3274575044933606
429986.0,0.6014741738658382
430299.0,0.06241000635538265
430314.0,0.26455705907268506
430676.0,0.253625825448452
431546.0,0.33355232095757326
432114.0,0.020800978752219507
432761.0,0.1999150163451669
432830.0,0.9009608958702782
433797.0,0.14493670722585938
434534.0,0.2672474268236255
434953.0,0.009132476316608145
435055.0,0.11055947512163189
435570.0,0.9427733368107462
435650.0,0.43565272470867716
436380.0,0.001374597690344075
5000906.0,0.5333539289311455
5000910.0,0.34080369250628173
439230.0,0.05833502967908646
439957.0,0.9425087197581661
440076.0,0.6437538901705832
440529.0,0.9491471725625998
440881.0,0.7806034261798287
440953.0,0.029213640084881073
441077.0,0.052225881008241035
441342.0,0.8936963238301032
441365.0,0.9714459415735271
442749.0,0.001981892122742539
444929.0,0.24189913322463077
448011.0,0.6388717361010227
450407.0,0.6471765012955907
453244.0,0.00021101657472804392
453263.0,0.011655428389701369
453565.0,0.6651789308956677
453910.0,0.3706809511055373
453915.0,0.7447994907266807
454811.0,0.11169527871635603
457685.0,0.5079955294968267
457840.0,0.16482678066269352
457994.0,0.5175028207738174
458309.0,0.9890415523675898
458563.0,0.563002408063285
458945.0,0.3268924114248699
460183.0,0.31487664025872325
462612.0,0.2590980434854566
462651.0,0.02308038145546959
463199.0,0.8176276512613606
465736.0,0.6126189532281575
466330.0,0.16630528821789403
466510.0,0.876245864972896
467255.0,0.31511580384522303
467549.0,0.1750038754413515
468482.0,0.0844297570264658
468719.0,0.03466898195243427
468712.0,0.6959560806926933
5001077.0,0.5392159085323011
469489.0,0.015024175537573407
469492.0,0.9287211212254793
469843.0,0.8081331807083348
469816.0,0.9672619258737285
471023.0,0.0027304621928642744
471360.0,0.8143336182825663
471524.0,0.9682527947156208
471614.0,0.8284208358010015
471674.0,0.954226986873699
471807.0,0.006518691434564605
474099.0,0.6032797773640882
473927.0,0.6508291489255682
475781.0,0.08210240058889846
476332.0,0.9351397275871116
476732.0,0.7883452494706497
478522.0,0.9542093336910756
478795.0,0.10902502591857645
480567.0,0.23468963963671607
482027.0,0.9384806135636358
485924.0,0.7005817679630114
487168.0,0.011838783516124928
487857.0,0.9349075437347105
489196.0,0.5843503185617616
489928.0,0.4515144400165197
492857.0,0.06247762913685824
492819.0,0.789060254629581
494444.0,0.9003275806799056
495326.0,0.427168190232439
495491.0,0.17329117557248377
495737.0,0.531745871780096
495820.0,0.675182947872757
496014.0,0.0019993392079652728
495958.0,0.8336889698326826
496951.0,0.8416499805351573
497255.0,0.675703988089866
497625.0,0.718947199243915
497562.0,0.962006761401581
497856.0,0.5503585607564934
499437.0,0.957711563540498
499694.0,0.8611838235744046
500363.0,0.5119251312784724
5001277.0,0.8954137808676672
500735.0,0.07619046206361088
501064.0,0.04584260434274143
502805.0,0.011847708197474615
503215.0,0.7460035374247447
503223.0,0.9712857390462725
503716.0,0.42828831689162267
504265.0,0.9350968082980593
505027.0,0.6195328928977669
505647.0,0.0009515608610443699
506115.0,0.7718094132175077
507797.0,0.3050293163846555
508737.0,0.940770183916111
508795.0,0.47046723716683303
507733.0,0.2556251712147418
509618.0,0.1977011792525909
509669.0,0.03411949166037972
510230.0,0.9441505774852128
510479.0,0.05754719289633329
510819.0,0.1179163175453301
510745.0,0.6438239322757701
511430.0,0.44138824954033223
5001344.0,0.3452864518498209
512240.0,0.5550715756640462
512316.0,0.42676761040669614
512931.0,0.9403412304084046
513121.0,0.03193048662449619
514206.0,0.9910370239642132
515563.0,0.5905506617363202
515420.0,0.42231536408786674
516284.0,0.0017917325330737562
516369.0,0.09100559590423928
516473.0,0.385490465646927
516626.0,0.4247324752628338
517057.0,0.1519711584522188
517134.0,0.7465555183328277
517204.0,0.28471172431691916
517668.0,0.9254506900231239
517836.0,0.06733479520744678
518978.0,0.0276333657373797
519473.0,0.023457184643864214
519797.0,0.43841836712835847
520481.0,0.583163002725245
520420.0,0.969514369984106
520647.0,0.9180820864530079
520569.0,0.9292848907083937
520630.0,0.449308107845417
522650.0,0.16385540011826583
523946.0,0.5011845295930705
523875.0,0.9234311991515588
524486.0,0.5436875269161674
524551.0,0.8444259702297533
526377.0,0.5530948754762465
526846.0,0.16481294458402201
527173.0,0.1611200830834242
527312.0,0.028238380299881558
528052.0,0.10248158807781561
528849.0,0.10988241358824441
528935.0,0.888890644538387
530121.0,0.42690075475661804
530208.0,0.44822744766673933
531517.0,0.9731842158158617
531911.0,0.013369584399189813
532214.0,0.061162353062537436
532559.0,0.31342411459911906
533471.0,0.8158739784491779
533632.0,0.05483510310398079
533779.0,0.9876466854050849
533924.0,0.5896286524991357
534252.0,0.8923293444183068
534072.0,0.2647377165522235
535494.0,0.928622448397448
535276.0,0.4941741535742639
535953.0,0.9510217163234308
537477.0,0.6178379169772572
537487.0,0.044677258055471736
537821.0,0.7977770866464952
537897.0,0.11515524214851779
539724.0,0.003512027969097389
540621.0,0.9776107749133848
541545.0,0.3515813331940513
542054.0,0.4633595470063719
542860.0,0.8965986860220563
542802.0,0.18258902707332197
543910.0,0.23446035215522507
544013.0,0.09070372638789921
544315.0,0.8611222417262528
546458.0,0.03994744619875272
546409.0,0.5409524468131334
547627.0,0.5897010101958075
5001573.0,0.4965285695837705
548019.0,0.0036362820031802428
548200.0,0.017656325072552086
548906.0,0.11230557947631839
551502.0,0.7063170585727997
552497.0,0.5760727115139745
552672.0,0.2071289635499916
552658.0,0.9683541114107117
554284.0,1.103008466462305e-06
5001627.0,0.5778646076932522
554975.0,0.4514103570627872
556128.0,0.0035511778849812684
556328.0,0.2195980502968072
557467.0,0.9034457943801857
558258.0,0.714565521129487
560159.0,0.09843557151829938
560536.0,0.7427832577330827
562050.0,0.9437494281771278
562175.0,0.47058150343193234
562723.0,0.24560956790025712
564268.0,0.4934444102873801
564572.0,0.9956593179240351
565237.0,0.07702485816715815
566991.0,0.909895648518446
567226.0,0.011333754547505464
567483.0,0.7177887031224155
567234.0,0.006643839841822389
568551.0,0.46608387475229984
568501.0,0.03428463553422737
569716.0,0.8293525756876695
569724.0,0.4565885489672044
571816.0,0.7889600115889579
572052.0,0.0292974779083353
573364.0,0.389610601051982
573701.0,0.9803460727156854
574659.0,0.049592716023820566
575482.0,0.012494856877347364
575466.0,0.9657489541834434
575617.0,0.3237406838634575
576516.0,0.8232824947402484
576618.0,0.8312559986342519
577906.0,0.80804679486198
577881.0,0.7720375495566904
578238.0,0.33647602948716726
579009.0,0.26901015218957497
578943.0,0.34781877784314624
579064.0,0.09723663805436547
5001797.0,0.00010400293002742572
579571.0,0.1586406563864863
580154.0,0.0026915526901042063
581354.0,0.11396203016530845
582257.0,0.48605965658872513
582633.0,0.8091120960590723
585299.0,0.3989958091117914
585823.0,0.4037941080294765
587576.0,0.0017239880941142865
587920.0,0.7864291136966575
588047.0,0.04838495102943692
588060.0,0.17299720228265306
588278.0,0.19756075148435262
588946.0,0.008375143174063193
588904.0,0.5924481445501988
5001861.0,0.05030161893732012
589457.0,0.16861910931477972
589576.0,0.40886415518199987
589926.0,0.307511159909748
590323.0,0.006926128752991218
590899.0,0.7447066983952547
591105.0,0.8569949858332594
591302.0,0.6792587154248041
591992.0,0.07080759210798038
591920.0,0.30748764924368255
592410.0,0.0906174587928899
592324.0,0.4070339721528943
593704.0,0.0097634847885913
594133.0,0.6571795629527553
595719.0,0.6196037157155921
595773.0,0.8746715108001222
596024.0,0.7271837368492299
595947.0,0.03159127541186804
596648.0,0.9892571590279581
597144.0,0.00887648616686708
597107.0,0.4092338045057539
597703.0,0.0001664416912284723
597706.0,0.9713899122969301
597823.0,0.054747194121157305
599483.0,0.41848402832343384
599806.0,0.6101238762305096
599800.0,0.10514016825862188
600853.0,0.820170562288611
601128.0,0.9884903432311732
601478.0,0.40779078236040384
601568.0,0.8344998666582117
601885.0,0.7962052372792755
602810.0,0.7045058765778042
603072.0,0.7018866049353861
605647.0,0.1794022640942716
605745.0,0.2179854620920874
605890.0,0.37018291925658064
606875.0,0.9406270278449783
607232.0,0.9528740119019788
607735.0,0.019959689547444575
607921.0,0.9781208223973834
608348.0,0.9945560670157789
608939.0,0.7922490647647497
611740.0,0.7658817783041758
5002020.0,0.11777334893994834
613965.0,0.5413777130666693
614712.0,0.9183098132148644
614733.0,0.2461862812080941
615578.0,0.3015915676276521
615421.0,0.2407002585147925
616636.0,0.9351773923295493
616802.0,0.8035524518977312
617034.0,0.631135123284729
617663.0,0.9171746397194291
619256.0,0.34757690109240763
619775.0,0.3208935091257152
619853.0,0.6184729608380175
620703.0,0.640380170152685
620882.0,0.657300225787444
621411.0,0.1006354006691703
621649.0,0.00010024407023014433
622122.0,0.1106684006180148
622596.0,0.09278019344333273
5002087.0,0.9789169124933406
623860.0,0.5825213109181413
624121.0,0.06921671154575938
624064.0,0.05400227226012926
624738.0,0.8542454573804565
626852.0,0.5089189316013732
626855.0,0.7554807891747344
628119.0,0.24617233814374748
628411.0,0.28968889302838347
628955.0,0.11747356686689106
629732.0,0.575392406865953
632348.0,0.9352598992683959
632437.0,0.5855507034061923
632758.0,0.15014201875113256
632759.0,0.08749131249241705
633014.0,0.5371718024138695
633040.0,0.9614545404258928
633337.0,0.32687286995917214
635098.0,0.001551011327754243
635507.0,0.8288967692457776
636174.0,0.8562419581848894
636869.0,0.8409809875662059
637039.0,0.33994356689873434
638211.0,0.06076587000104765
5002178.0,0.0205282152598538
638695.0,0.060175412033269426
638628.0,0.3224251575692236
638633.0,0.8723519056907054
638791.0,0.8011292394330527
639411.0,0.9073650048421988
639780.0,0.1367122012116707
639781.0,0.7104901117385115
640578.0,0.17198130687599567
640966.0,0.9790589170053188
641471.0,0.3864250496366111
641350.0,0.011556310628645573
641952.0,0.617957048549967
642662.0,0.9136933398641641
643483.0,0.4594523473685133
643917.0,0.10808233017737395
644540.0,0.5805047194801922
645111.0,0.03384230777216158
645122.0,0.05766573265977059
646486.0,0.19999409511756067
647109.0,0.4926883047512217
647304.0,0.14084556516404484
648238.0,0.00898888859145404
649115.0,0.12944893355631956
649480.0,0.13246918029525853
649979.0,0.5336690431236283
649891.0,0.9305546133524327
650275.0,0.3350699440722496
650799.0,0.3065671789949398
652765.0,0.5533336998710636
653707.0,0.2928432475115918
655062.0,0.8920757297551382
5002262.0,0.029832502565727375
658628.0,0.35467638335143553
658629.0,0.1755099393850404
661323.0,0.24678754332181574
5002299.0,0.8855755223268789
663858.0,0.5739116160752115
665164.0,0.04132880877446488
665428.0,0.26577452253448397
667354.0,0.7151836881157532
667481.0,2.759696127038602e-05
667946.0,0.04066208694171358
667906.0,0.8683778161920658
670062.0,0.19251128681254387
671013.0,0.968804679508222
671998.0,0.6987361397911115
672119.0,0.7105579326054122
671933.0,0.40207708592183267
673506.0,0.0794413462239499
673680.0,0.04854042504871212
674158.0,0.8105648206794145
676502.0,2.7773335387334454e-06
676622.0,0.002789369481700831
677804.0,0.8131918979842524
680006.0,0.23405283244653693
680834.0,0.12920339861665403
686035.0,0.7937704772178598
685951.0,0.5629336061003722
686745.0,0.9543729026048556
688268.0,0.00797573421297056
688648.0,0.4739327205576356
688671.0,0.9397929922640151
689971.0,0.5077929242609812
690559.0,0.5786000127754986
690996.0,0.5288968570036501
691860.0,0.185009953658836
693126.0,0.7294498027659325
694042.0,0.9193505705169441
694935.0,0.6052066941886602
695819.0,0.9524254069422015
696627.0,0.5155005018207847
696724.0,0.7168695129029622
697230.0,0.43879400966593995
698215.0,0.9767462043362397
698997.0,0.018615369472209094
699584.0,0.0032968304472785932
699618.0,0.027813602941818085
701705.0,0.09463084744651451
704462.0,0.4462806297241741
707713.0,0.8039683944308524
708504.0,0.769422934723134
708346.0,0.6088006526761908
708864.0,0.5646974019766396
711699.0,0.5337751214084524
712052.0,0.002807647620640346
712520.0,0.8617343605572564
712694.0,0.0019025359218181436
713006.0,0.28545622553887623
713150.0,0.8439460648549619
713491.0,0.30580028495891287
713639.0,0.9133588866783479
713606.0,0.04523820804414221
714188.0,0.18162803053091248
714304.0,0.2730317376042197
5002476.0,0.1877753527137809
717212.0,0.016377294995267012
717559.0,0.44844015134013276
717727.0,0.4819088247283844
718260.0,0.06967667409909707
718643.0,0.09938523623079636
719824.0,0.003323455177665625
720604.0,0.070139857136391
721397.0,0.8951821691197155
722025.0,0.8764424615673743
722026.0,0.8625897807592383
723884.0,0.8575611065823603
724263.0,0.05809693380292045
724313.0,0.6073805180769262
724464.0,0.5276078332002065
724814.0,0.1216590453238514
724705.0,0.01610391006539581
724921.0,0.9510330191156611
725110.0,0.0018558568422742865
725147.0,0.17840672306188465
725392.0,0.005768086849491625
726051.0,0.9354322238522865
727268.0,0.6433585009546822
727580.0,0.94532114694228
727951.0,0.6774678410224931
728206.0,0.26449272251862
729114.0,0.08984150614938988
729456.0,0.5984442064197768
732308.0,0.47515273731485475
735116.0,0.061655823348571975
736066.0,0.6689135399951945
737116.0,0.916821226318287
737138.0,0.03610331587015495
737917.0,0.811990830430855
737925.0,0.4834622868886823
738442.0,0.5595969973937972
738769.0,0.31070521432300036
738779.0,0.3607309374923138
738951.0,0.386155274701103
740753.0,0.9090921906319859
741629.0,0.853241479959012
742463.0,0.22725448182972133
742574.0,0.6237819600790236
743158.0,0.49006653086622654
743972.0,0.5125337603006329
744274.0,0.2565843179877063
744767.0,0.1958332577013785
747622.0,0.058721990743722224
751753.0,0.5811379437691775
752501.0,0.6840905762678168
753508.0,0.49791503897623585
753719.0,0.0028003781303673984
753487.0,0.8671484507399461
753691.0,0.11406729337656503
755309.0,0.00010358608232842314
755469.0,0.9004080626064442
756598.0,0.8231302022324469
757149.0,0.6983442257820427
758297.0,0.9602648642146271
759809.0,0.05384686922905191
761935.0,0.5721079019339684
762211.0,0.49396442281085046
762744.0,0.9892783005980311
763093.0,0.32800889224412394
763204.0,0.0849265901464106
763394.0,0.6103735798509975
764595.0,0.5942234838536218
764790.0,0.6296137080728924
770793.0,0.34692649675918297
771091.0,0.9059725293754324
771210.0,0.41905630275190836
773032.0,0.053897208492383226
773506.0,0.6915417543722575
773747.0,0.9258230861204394
776065.0,0.6178304117889174
776343.0,0.017394378871643607
776996.0,0.9471020989058397
778764.0,0.7875932533169248
778826.0,0.04984589537700286
778925.0,0.00015206879067870593
779732.0,0.8056730950526813
781588.0,0.07701935123267846
782970.0,0.9867764664949107
783571.0,0.23931529961022738
784758.0,0.005878151955770237
786067.0,0.7046857127825453
786117.0,0.7194376242993236
786143.0,0.020964666909595794
786412.0,0.014912102273469095
787156.0,0.004270529157411135
788051.0,0.6520793830949384
790401.0,0.05460079461599714
790915.0,0.4844794970160775
792645.0,0.6938088038013275
796413.0,0.033931104935232936
796797.0,0.6012716547027984
800768.0,0.007193198054152889
801550.0,0.00012023460439436454
802945.0,0.0002572640104616067
803335.0,0.44309182692221116
803636.0,0.7546321541841567
803852.0,0.41714291225764233
804599.0,0.007130352624719308
806063.0,0.42388486147934473
806934.0,0.21897346974632506
806971.0,0.8093331834710848
807140.0,0.8071493069997192
807548.0,0.23721741265881843
808514.0,0.8317892151250713
808998.0,0.5582032653698356
813554.0,0.6521186033006943
816275.0,0.702988241401739
816492.0,0.6261767124154375
817477.0,0.9128457671552556
817822.0,0.014134165970673828
819497.0,0.4491465832133182
819751.0,0.019070199921282838
819775.0,0.028798436745405054
819808.0,0.05594970300344237
823599.0,0.9697456012470677
824816.0,0.13847086490224175
825553.0,0.03005909125360757
825540.0,0.2077296305936399
825912.0,0.3010796856542003
828086.0,0.1595996708852934
830822.0,0.5052624965645969
834168.0,0.00015301300849514815
835619.0,0.40886457980167135
836308.0,0.12943683654450067
838719.0,0.011287368894290814
840900.0,0.09406891986657108
841716.0,0.136589608227932
842938.0,0.09607889662357477
843158.0,0.14328109386972587
843806.0,0.6613010761499369
845515.0,0.0007746285377662216
846580.0,0.25649600431400527
846974.0,0.5170710837793155
848017.0,0.48190766222857345
849420.0,0.048920945517598693
850296.0,0.09918403164497967
850350.0,0.28481345500998995
851671.0,0.2837507594645223
851902.0,0.037660824915129204
852353.0,0.5407258721961812
853752.0,0.40392132747170173
854100.0,0.06689007534390351
855156.0,0.09876290095588446
856272.0,0.04231571354710328
857401.0,0.7088685683665747
858408.0,0.6442515920101275
859141.0,0.012100872994949673
859401.0,0.9638316605562206
860013.0,0.02365356701975403
861009.0,0.4894711948427459
863307.0,0.10025136113091197
865817.0,0.27782245505100917
867161.0,0.8668638822245733
868570.0,0.8291133981160776
868616.0,0.8017267826527824
869921.0,0.7944587438517332
872665.0,0.0005239319782612503
874624.0,0.00598106243865259
874860.0,0.039940377648377226
875849.0,0.18127230937368444
876309.0,0.9009017582118385
877678.0,0.29854342055487965
879774.0,0.4499581480318088
885435.0,0.005526214203896711
890845.0,0.0201012303317063
892180.0,0.8202973748068332
893600.0,0.20863296885559313
897539.0,0.08388364989512559
898640.0,0.034222753521447755
